LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_MAINCODE,SA2_NAME,RATIO,PERCENT
NSW38,ALLAWAH,GAZETTED LOCALITY,2218,NSW,119041379,Kogarah Bay - Carlton - Allawah,1,100
NSW39,ALLEENA,GAZETTED LOCALITY,2671,NSW,103021069,West Wyalong,1,100
NSW40,ALLGOMERA,GAZETTED LOCALITY,2441,NSW,108021159,Nambucca Heads Region,1,100
NSW41,ALLWORTH,GAZETTED LOCALITY,2425,NSW,108011151,Bulahdelah - Stroud,1,100
NSW42,ALLYNBROOK,GAZETTED LOCALITY,2311,NSW,106011110,Dungog,1,100
NSW43,ALMA PARK,GAZETTED LOCALITY,2659,NSW,109011175,Albury Region,1,100
NSW44,ALPINE,GAZETTED LOCALITY,2575,NSW,114021285,Hill Top - Colo Vale,1,100
NSW45,ALSTONVALE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region,0.9922817,99.228168
NSW46,ALSTONVILLE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region,1,100
NSW47,ALUMY CREEK,GAZETTED LOCALITY,2460,NSW,104011080,Grafton,1,100
NSW48,AMAROO,GAZETTED LOCALITY,2866,NSW,103041079,Orange Region,1,100
NSW49,AMBARVALE,GAZETTED LOCALITY,2560,NSW,123021444,Rosemeadow - Glen Alpine,1,100
NSW5031,AMOSFIELD,GAZETTED LOCALITY,4380,NSW,110021194,Tenterfield,1,100
NSW5049,ANABRANCH NORTH,GAZETTED LOCALITY,2648,NSW,109021179,Wentworth-Balranald Region,1,100
NSW5048,ANABRANCH SOUTH,GAZETTED LOCALITY,2648,NSW,109021179,Wentworth-Balranald Region,0.9231311,92.3131074
NSW5048,ANABRANCH,ALIAS LOCALITY,2648,NSW,109021179,Wentworth-Balranald Region,0.9231311,92.3131074
NSW5048,COOLAMON,ALIAS LOCALITY,2648,NSW,109021179,Wentworth-Balranald Region,0.9231311,92.3131074
NSW5048,WYNDHAM,ALIAS LOCALITY,2648,NSW,109021179,Wentworth-Balranald Region,0.9231311,92.3131074
NSW51,ANAMBAH,GAZETTED LOCALITY,2320,NSW,106021117,Maitland - West,1,100
NSW52,ANDO,GAZETTED LOCALITY,2631,NSW,101031013,Bombala,1,100
NSW52,STONELEIGH,ALIAS LOCALITY,2631,NSW,101031013,Bombala,1,100
NSW53,ANEMBO,GAZETTED LOCALITY,2621,NSW,101021011,Queanbeyan Region,1,100
NSW55,ANGLEDALE,GAZETTED LOCALITY,2550,NSW,101041020,Bega-Eden Hinterland,0.9932247,99.3224748
NSW56,ANGLEDOOL,GAZETTED LOCALITY,2834,NSW,105011096,Walgett - Lightning Ridge,1,100
NSW56,NEW ANGLEDOOL,ALIAS LOCALITY,2834,NSW,105011096,Walgett - Lightning Ridge,1,100
NSW57,ANGLERS REACH,GAZETTED LOCALITY,2629,NSW,101031015,Cooma Region,1,100
NSW58,ANGOURIE,GAZETTED LOCALITY,2464,NSW,104011082,Maclean - Yamba - Iluka,1,100
NSW59,ANNA BAY,GAZETTED LOCALITY,2316,NSW,106031119,Anna Bay,1,100
NSW60,ANNANDALE,GAZETTED LOCALITY,2038,NSW,120021388,Leichhardt - Annandale,0.9896165,98.9616501
NSW60,BONDI BEACH,ALIAS LOCALITY,2038,NSW,120021388,Leichhardt - Annandale,0.9896165,98.9616501
NSW61,ANNANGROVE,GAZETTED LOCALITY,2156,NSW,115021297,Dural - Kenthurst - Wisemans Ferry,1,100
NSW62,APPIN,GAZETTED LOCALITY,2560,NSW,123031446,Douglas Park - Appin,1,100
NSW62,APPIN PARK,ALIAS LOCALITY,2560,NSW,123031446,Douglas Park - Appin,1,100
NSW63,APPLE TREE FLAT,GAZETTED LOCALITY,2850,NSW,103031074,Mudgee Region - West,1,100
NSW64,APPLEBY,GAZETTED LOCALITY,2340,NSW,110041205,Tamworth Region,1,100
NSW65,APPLETREE FLAT,GAZETTED LOCALITY,2330,NSW,106011113,Singleton Region,1,100
NSW66,APSLEY,GAZETTED LOCALITY,2820,NSW,105031106,Wellington,1,100
NSW67,ARABLE,GAZETTED LOCALITY,2630,NSW,101031015,Cooma Region,1,100
NSW68,ARAKOON,GAZETTED LOCALITY,2431,NSW,108021160,South West Rocks,1,100
NSW68,GAP BEACH,ALIAS LOCALITY,2431,NSW,108021160,South West Rocks,1,100
NSW68,NORTH SMOKY BEACH,ALIAS LOCALITY,2431,NSW,108021160,South West Rocks,1,100
NSW68,SMOKY CAPE,ALIAS LOCALITY,2431,NSW,108021160,South West Rocks,1,100
NSW68,SOUTH SMOKY BEACH,ALIAS LOCALITY,2431,NSW,108021160,South West Rocks,1,100
NSW69,ARALUEN,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW69,ARALUEN LOWER,ALIAS LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW69,ARALUEN NORTH,ALIAS LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW69,NORTH ARALUEN,ALIAS LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW70,ARATULA,GAZETTED LOCALITY,2714,NSW,109031183,Deniliquin Region,1,100
NSW71,ARCADIA,GAZETTED LOCALITY,2159,NSW,115021298,Galston - Laughtondale,0.9930909,99.3090877
NSW72,ARCADIA VALE,GAZETTED LOCALITY,2283,NSW,111021220,Wangi Wangi - Rathmines,1,99.9999982
NSW73,ARDGLEN,GAZETTED LOCALITY,2338,NSW,110041201,Quirindi,1,100
NSW74,ARDING,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South,1,100
NSW75,ARDLETHAN,GAZETTED LOCALITY,2665,NSW,113031266,Temora,0.8662793,86.6279304
NSW75,BALD HILL,ALIAS LOCALITY,2665,NSW,113031266,Temora,0.8662793,86.6279304
NSW76,ARGALONG,GAZETTED LOCALITY,2720,NSW,113021262,Tumut Region,1,100
NSW77,ARGENTON,GAZETTED LOCALITY,2284,NSW,111011209,Glendale - Cardiff - Hillsborough,0.992586,99.2585969
NSW78,ARGENTS HILL,GAZETTED LOCALITY,2449,NSW,108021159,Nambucca Heads Region,1,100
NSW79,ARGOON,GAZETTED LOCALITY,2707,NSW,109031185,Tocumwal - Finley - Jerilderie,0.9998334,99.9833389
NSW81,ARIAH PARK,GAZETTED LOCALITY,2665,NSW,113031266,Temora,0.8733882,87.3388196
NSW81,GLENORA,ALIAS LOCALITY,2665,NSW,113031266,Temora,0.8733882,87.3388196
NSW82,ARKELL,GAZETTED LOCALITY,2795,NSW,103011060,Bathurst Region,1,100
NSW83,ARKSTONE,GAZETTED LOCALITY,2795,NSW,103011061,Oberon,1,100
NSW84,ARMATREE,GAZETTED LOCALITY,2828,NSW,105031104,Gilgandra,1,100
NSW84,THREDBO,ALIAS LOCALITY,2828,NSW,105031104,Gilgandra,1,100
NSW85,ARMIDALE,GAZETTED LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,ACACIA PARK,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,ARGYLE,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,ARMIDALE WEST,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,BEN VENUE,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,BONA VISTA,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,COMMISSIONERS WATERS,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,MADGWICK,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,NEWLING,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,NORTH HILL,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,S HILL,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,SOUDAN HEIGHTS,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,SOUTH HILL,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,ST PATRICKS,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,UNIVERSITY OF NEW ENGLAND,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,W ARMIDALE,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW85,WEST ARMIDALE,ALIAS LOCALITY,2350,NSW,110011186,Armidale,0.9998414,99.9841399
NSW86,ARNCLIFFE,GAZETTED LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley,0.933215,93.3215021
NSW86,CARLTON,ALIAS LOCALITY,2205,NSW,119041375,Arncliffe - Bardwell Valley,0.933215,93.3215021
NSW87,ARNDELL PARK,GAZETTED LOCALITY,2148,NSW,116011305,Blacktown (South),0.7226963,72.2696252
NSW88,ARRAWARRA,GAZETTED LOCALITY,2456,NSW,104021091,Woolgoolga - Arrawarra,1,100
NSW89,ARRAWARRA HEADLAND,GAZETTED LOCALITY,2456,NSW,104021091,Woolgoolga - Arrawarra,1,100
NSW89,ARRAWARRA BEACH,ALIAS LOCALITY,2456,NSW,104021091,Woolgoolga - Arrawarra,1,100
NSW89,MULLAWAY BEACH,ALIAS LOCALITY,2456,NSW,104021091,Woolgoolga - Arrawarra,1,100
NSW88,OCEAN VIEW BEACH,ALIAS LOCALITY,2456,NSW,104021091,Woolgoolga - Arrawarra,1,100
NSW90,ARTARMON,GAZETTED LOCALITY,2064,NSW,121011398,Chatswood (East) - Artarmon,0.9975796,99.7579565
NSW90,GORE HILL,ALIAS LOCALITY,2064,NSW,121011398,Chatswood (East) - Artarmon,0.9975796,99.7579565
NSW91,ARTHURVILLE,GAZETTED LOCALITY,2820,NSW,105031106,Wellington,1,100
NSW91,NUBINGERIE,ALIAS LOCALITY,2820,NSW,105031106,Wellington,1,100
NSW92,ARUMPO,GAZETTED LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,1,100
NSW92,BURONGA,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,1,100
NSW93,ASHBURY,GAZETTED LOCALITY,2193,NSW,120031392,Canterbury (North) - Ashbury,0.9543235,95.4323456
NSW94,ASHBY,GAZETTED LOCALITY,2463,NSW,104011081,Grafton Region,1,100
NSW95,ASHBY HEIGHTS,GAZETTED LOCALITY,2463,NSW,104011081,Grafton Region,1,100
NSW96,ASHBY ISLAND,GAZETTED LOCALITY,2463,NSW,104011081,Grafton Region,1,100
NSW96,ASHBY IS,ALIAS LOCALITY,2463,NSW,104011081,Grafton Region,1,100
NSW97,ASHCROFT,GAZETTED LOCALITY,2168,NSW,127011504,Ashcroft - Busby - Miller,0.9999999,99.9999868
NSW98,ASHFIELD,GAZETTED LOCALITY,2131,NSW,120031390,Ashfield,0.9914982,99.1498192
NSW98,BURWOOD,ALIAS LOCALITY,2131,NSW,120031390,Ashfield,0.9914982,99.1498192
NSW99,ASHFORD,GAZETTED LOCALITY,2361,NSW,110021192,Inverell Region - East,1,100
NSW99,DINGO CREEK,ALIAS LOCALITY,2361,NSW,110021192,Inverell Region - East,1,100
NSW100,ASHLEY,GAZETTED LOCALITY,2400,NSW,110031196,Moree Region,1,100
NSW100,MOPPIN,ALIAS LOCALITY,2400,NSW,110031196,Moree Region,1,100
NSW101,ASHMONT,GAZETTED LOCALITY,2650,NSW,113031270,Wagga Wagga - West,1,100
NSW102,ASHTONFIELD,GAZETTED LOCALITY,2323,NSW,106021115,Maitland - East,1,100
NSW103,ASQUITH,GAZETTED LOCALITY,2077,NSW,121021403,Asquith - Mount Colah,0.9922835,99.2283458
NSW104,ATHOLWOOD,GAZETTED LOCALITY,2361,NSW,110021192,Inverell Region - East,1,100
NSW104,MYALL,ALIAS LOCALITY,2361,NSW,110021192,Inverell Region - East,1,100
NSW105,ATTUNGA,GAZETTED LOCALITY,2345,NSW,110041205,Tamworth Region,1,100
NSW106,AUBURN,GAZETTED LOCALITY,2144,NSW,125011472,Auburn,0.9908299,99.0829927
NSW107,AUBURN VALE,GAZETTED LOCALITY,2360,NSW,110021193,Inverell Region - West,0.9533829,95.3382947
NSW108,AUSTINMER,GAZETTED LOCALITY,2515,NSW,107041148,Thirroul - Austinmer - Coalcliff,1,100
NSW108,AUSTINMER BEACH,ALIAS LOCALITY,2515,NSW,107041148,Thirroul - Austinmer - Coalcliff,1,100
NSW109,AUSTRAL,GAZETTED LOCALITY,2179,NSW,127011505,Badgerys Creek - Greendale,0.998893,99.8893049
NSW110,AUSTRAL EDEN,GAZETTED LOCALITY,2440,NSW,108021156,Kempsey Region,1,100
NSW5090,AVALON BEACH,GAZETTED LOCALITY,2107,NSW,122021420,Avalon - Palm Beach,0.9868474,98.6847441
NSW5090,AVALON,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach,0.9868474,98.6847441
NSW5090,CAREEL BAY,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach,0.9868474,98.6847441
NSW5090,PARADISE BEACH,ALIAS LOCALITY,2107,NSW,122021420,Avalon - Palm Beach,0.9868474,98.6847441
NSW112,AVISFORD,GAZETTED LOCALITY,2850,NSW,103031074,Mudgee Region - West,1,100
NSW113,AVOCA,GAZETTED LOCALITY,2577,NSW,114021288,Robertson - Fitzroy Falls,1,100
NSW114,AVOCA BEACH,GAZETTED LOCALITY,2251,NSW,102011028,Avoca Beach - Copacabana,0.9993786,99.9378556
NSW115,AVON,GAZETTED LOCALITY,2574,NSW,107021135,Illawarra Catchment Reserve,1,100
NSW116,AVONDALE,GAZETTED LOCALITY,2530,NSW,107011131,Dapto - Avondale,1,100
NSW117,AVONSIDE,GAZETTED LOCALITY,2628,NSW,101031016,Jindabyne - Berridale,1,100
NSW118,AWABA,GAZETTED LOCALITY,2283,NSW,111021219,Toronto - Awaba,1,100
NSW119,AYLMERTON,GAZETTED LOCALITY,2575,NSW,114021286,Mittagong,0.9945907,99.4590712
NSW120,BAAN BAA,GAZETTED LOCALITY,2390,NSW,110031198,Narrabri Region,1,100
NSW120,ROCKY DAM,ALIAS LOCALITY,2390,NSW,110031198,Narrabri Region,1,100
NSW121,BABINDA,GAZETTED LOCALITY,2825,NSW,105011095,Nyngan - Warren,1,100
NSW122,BABYL CREEK,GAZETTED LOCALITY,2470,NSW,112021247,Kyogle,0.8095483,80.9548337
NSW123,BACK CREEK,GAZETTED LOCALITY,2390,NSW,110021193,Inverell Region - West,1,100
NSW124,BACK CREEK,GAZETTED LOCALITY,2484,NSW,112031252,Murwillumbah Region,1,100
NSW125,BACK CREEK,GAZETTED LOCALITY,2671,NSW,103021069,West Wyalong,1,100
NSW126,BACK CREEK,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW5000,BACK CREEK,GAZETTED LOCALITY,2372,NSW,110021194,Tenterfield,1,100
NSW5001,BACK CREEK,GAZETTED LOCALITY,2422,NSW,108051167,Gloucester,1,100
NSW127,BACK FOREST,GAZETTED LOCALITY,2535,NSW,114011272,Berry - Kangaroo Valley,1,100
NSW127,BOMADERRY,ALIAS LOCALITY,2535,NSW,114011272,Berry - Kangaroo Valley,1,100
NSW128,BACKMEDE,GAZETTED LOCALITY,2470,NSW,112021245,Casino Region,1,100
NSW129,BACKWATER,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North,0.9999985,99.9998496
NSW130,BADGERYS CREEK,GAZETTED LOCALITY,2555,NSW,127011505,Badgerys Creek - Greendale,0.915662,91.5661997
NSW131,BADJA,GAZETTED LOCALITY,2630,NSW,101031015,Cooma Region,0.9999928,99.9992763
NSW132,BAERAMI,GAZETTED LOCALITY,2333,NSW,106041127,Muswellbrook Region,1,100
NSW133,BAERAMI CREEK,GAZETTED LOCALITY,2333,NSW,106041127,Muswellbrook Region,1,100
NSW134,BAGNOO,GAZETTED LOCALITY,2446,NSW,108041165,Port Macquarie Region,1,100
NSW135,BAGO,GAZETTED LOCALITY,2446,NSW,108041165,Port Macquarie Region,1,100
NSW136,BAGOTVILLE,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Region,1,100
NSW137,BAKERS CREEK,GAZETTED LOCALITY,2422,NSW,108051167,Gloucester,1,100
NSW138,BAKERS CREEK,GAZETTED LOCALITY,2359,NSW,110011188,Armidale Region - South,1,100
NSW139,BAKERS CREEK,GAZETTED LOCALITY,2447,NSW,108021159,Nambucca Heads Region,1,100
NSW139,INGALBA,ALIAS LOCALITY,2447,NSW,108021159,Nambucca Heads Region,1,100
NSW140,BAKERS SWAMP,GAZETTED LOCALITY,2820,NSW,105031106,Wellington,1,100
NSW5064,BALACLAVA,GAZETTED LOCALITY,2575,NSW,114021286,Mittagong,1,100
NSW141,BALALA,GAZETTED LOCALITY,2358,NSW,110011188,Armidale Region - South,1,100
NSW142,BALCOLYN,GAZETTED LOCALITY,2264,NSW,111021216,Bonnells Bay - Silverwater,1,100
NSW143,BALD BLAIR,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North,1,100
NSW144,BALD HILLS,GAZETTED LOCALITY,2549,NSW,101041025,Merimbula - Tura Beach,1,100
NSW144,BALD HILL,ALIAS LOCALITY,2549,NSW,101041025,Merimbula - Tura Beach,1,100
NSW145,BALD NOB,GAZETTED LOCALITY,2370,NSW,110021190,Glen Innes,1,100
NSW146,BALD RIDGE,GAZETTED LOCALITY,2795,NSW,103011061,Oberon,0.9997502,99.975025
NSW147,BALDERSLEIGH,GAZETTED LOCALITY,2365,NSW,110011187,Armidale Region - North,1,100
NSW148,BALDRY,GAZETTED LOCALITY,2867,NSW,103041079,Orange Region,1,100
NSW149,BALFOURS PEAK,GAZETTED LOCALITY,2403,NSW,110021193,Inverell Region - West,0.9976409,99.764093
NSW149,BALFOUR PEAK,ALIAS LOCALITY,2403,NSW,110021193,Inverell Region - West,0.9976409,99.764093
NSW150,BALGOWLAH,GAZETTED LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth,1,100
NSW151,BALGOWLAH HEIGHTS,GAZETTED LOCALITY,2093,NSW,122011418,Balgowlah - Clontarf - Seaforth,1,100
NSW152,BALGOWNIE,GAZETTED LOCALITY,2519,NSW,107041144,Balgownie - Fairy Meadow,1,100
NSW153,BALICKERA,GAZETTED LOCALITY,2324,NSW,106031123,Seaham - Woodville,1,100
NSW154,BALLADORAN,GAZETTED LOCALITY,2831,NSW,105031104,Gilgandra,1,100
NSW155,BALLALABA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW155,GREEN HILLS,ALIAS LOCALITY,2622,NSW,101021007,Braidwood,1,100
NSW156,BALLDALE,GAZETTED LOCALITY,2646,NSW,109031181,Corowa Region,1,100
NSW157,BALLENGARRA,GAZETTED LOCALITY,2441,NSW,108041165,Port Macquarie Region,1,100
NSW158,BALLIMORE,GAZETTED LOCALITY,2830,NSW,105031103,Dubbo Region,1,100
NSW158,BARBIGAL,ALIAS LOCALITY,2830,NSW,105031103,Dubbo Region,1,100
NSW158,COMOBELLA,ALIAS LOCALITY,2830,NSW,105031103,Dubbo Region,1,100
NSW158,GOAN CREEK,ALIAS LOCALITY,2830,NSW,105031103,Dubbo Region,1,100
NSW158,MURONBUNG,ALIAS LOCALITY,2830,NSW,105031103,Dubbo Region,1,100
NSW159,BALLINA,GAZETTED LOCALITY,2478,NSW,112011236,Ballina,1,100
NSW160,BALLYROE,GAZETTED LOCALITY,2795,NSW,103011061,Oberon,1,100
NSW161,BALMAIN,GAZETTED LOCALITY,2041,NSW,120021387,Balmain,1,100
NSW162,BALMAIN EAST,GAZETTED LOCALITY,2041,NSW,120021387,Balmain,1,100
NSW162,EAST BALMAIN,ALIAS LOCALITY,2041,NSW,120021387,Balmain,1,100
NSW163,BALMORAL,GAZETTED LOCALITY,2283,NSW,111021220,Wangi Wangi - Rathmines,1,100
NSW164,BALMORAL,GAZETTED LOCALITY,2571,NSW,114021285,Hill Top - Colo Vale,1,100
NSW164,BALMORAL VILLAGE,ALIAS LOCALITY,2571,NSW,114021285,Hill Top - Colo Vale,1,100
NSW165,BALRANALD,GAZETTED LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,BALRANALD RESERVE,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,HAZELWOOD,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,HILLVIEW,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,IONA,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,PENARIE,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW165,REDGATE,ALIAS LOCALITY,2715,NSW,109021179,Wentworth-Balranald Region,0.9998546,99.9854607
NSW166,BAMARANG,GAZETTED LOCALITY,2540,NSW,114011281,Tomerong - Wandandian - Woollamia,1,100
NSW167,BANDA BANDA,GAZETTED LOCALITY,2446,NSW,108041165,Port Macquarie Region,1,100
NSW169,BANDON GROVE,GAZETTED LOCALITY,2420,NSW,106011110,Dungog,1,100
NSW169,DUSODIE,ALIAS LOCALITY,2420,NSW,106011110,Dungog,1,100
NSW169,TILLEGRA,ALIAS LOCALITY,2420,NSW,106011110,Dungog,1,100
NSW170,BANGADANG,GAZETTED LOCALITY,2729,NSW,113021262,Tumut Region,1,100
NSW172,BANGALEE,GAZETTED LOCALITY,2541,NSW,114011277,North Nowra - Bomaderry,1,100
NSW173,BANGALOW,GAZETTED LOCALITY,2479,NSW,112011238,Bangalow,1,100
NSW173,OPOSSUM CREEK,ALIAS LOCALITY,2479,NSW,112011238,Bangalow,1,100
NSW174,BANGHEET,GAZETTED LOCALITY,2404,NSW,110021193,Inverell Region - West,1,100
NSW175,BANGO,GAZETTED LOCALITY,2582,NSW,101011004,Yass Region,0.659451,65.9450952
NSW176,BANGOR,GAZETTED LOCALITY,2234,NSW,128021535,Menai - Lucas Heights - Woronora,1,100
NSW177,BANKSIA,GAZETTED LOCALITY,2216,NSW,119041381,Rockdale - Banksia,0.9999999,99.9999909
NSW178,BANKSMEADOW,GAZETTED LOCALITY,2019,NSW,117011323,Pagewood - Hillsdale - Daceyville,0.6309756,63.0975591
NSW178,EAST BOTANY,ALIAS LOCALITY,2019,NSW,117011323,Pagewood - Hillsdale - Daceyville,0.6309756,63.0975591
NSW179,BANKSTOWN,GAZETTED LOCALITY,2200,NSW,119011353,Bankstown,0.9752878,97.5287769
NSW180,BANKSTOWN AERODROME,GAZETTED LOCALITY,2200,NSW,119011356,Condell Park,0.9999412,99.9941212
NSW180,RIVERWOOD,ALIAS LOCALITY,2200,NSW,119011356,Condell Park,0.9999412,99.9941212
NSW179,BANKSTOWN AIRPORT,ALIAS LOCALITY,2200,NSW,119011353,Bankstown,0.9752878,97.5287769
NSW179,BANKSTOWN NORTH,ALIAS LOCALITY,2200,NSW,119011353,Bankstown,0.9752878,97.5287769
NSW181,BANNABY,GAZETTED LOCALITY,2580,NSW,101011002,Goulburn Region,1,100
NSW182,BANNISTER,GAZETTED LOCALITY,2580,NSW,101011002,Goulburn Region,1,100
NSW182,KIALLA,ALIAS LOCALITY,2580,NSW,101011002,Goulburn Region,1,100
NSW183,BANOON,GAZETTED LOCALITY,2347,NSW,110041205,Tamworth Region,0.9483996,94.8399615
NSW184,BANORA POINT,GAZETTED LOCALITY,2486,NSW,112031255,Tweed Heads - South,1,100
NSW184,BANORA PT,ALIAS LOCALITY,2486,NSW,112031255,Tweed Heads - South,1,100
NSW184,TWEED HEADS,ALIAS LOCALITY,2486,NSW,112031255,Tweed Heads - South,1,100
NSW185,BANYABBA,GAZETTED LOCALITY,2460,NSW,104011081,Grafton Region,1,100
NSW186,BAR BEACH,GAZETTED LOCALITY,2300,NSW,111031229,Newcastle - Cooks Hill,0.9679485,96.7948504
NSW186,DIXON PARK BEACH,ALIAS LOCALITY,2300,NSW,111031229,Newcastle - Cooks Hill,0.9679485,96.7948504
NSW187,BAR POINT,GAZETTED LOCALITY,2083,NSW,102011030,Calga - Kulnura,1,100
NSW187,BAR PT,ALIAS LOCALITY,2083,NSW,102011030,Calga - Kulnura,1,100
NSW187,BIG JIMS POINT,ALIAS LOCALITY,2083,NSW,102011030,Calga - Kulnura,1,100
NSW188,BARA,GAZETTED LOCALITY,2850,NSW,103031074,Mudgee Region - West,0.9020958,90.2095799
NSW189,BARADINE,GAZETTED LOCALITY,2396,NSW,105031099,Coonabarabran,1,100
NSW189,HALL,ALIAS LOCALITY,2396,NSW,105031099,Coonabarabran,1,100
NSW5006,BARANGAROO,GAZETTED LOCALITY,2000,NSW,117031337,Sydney - Haymarket - The Rocks,1,100
NSW191,BARCOONGERE,GAZETTED LOCALITY,2460,NSW,104021091,Woolgoolga - Arrawarra,0.5458653,54.5865341
NSW191,FRESHWATER BEACH,ALIAS LOCALITY,2460,NSW,104021091,Woolgoolga - Arrawarra,0.5458653,54.5865341
NSW191,JONES BEACH,ALIAS LOCALITY,2460,NSW,104021091,Woolgoolga - Arrawarra,0.5458653,54.5865341
NSW191,STATION CREEK BEACH,ALIAS LOCALITY,2460,NSW,104021091,Woolgoolga - Arrawarra,0.5458653,54.5865341
NSW192,BARDEN RIDGE,GAZETTED LOCALITY,2234,NSW,128021535,Menai - Lucas Heights - Woronora,1,100
NSW5065,BARDIA,GAZETTED LOCALITY,2565,NSW,123021440,Ingleburn - Denham Court,0.9999986,99.999863
NSW193,BARDWELL PARK,GAZETTED LOCALITY,2207,NSW,119041377,Kingsgrove (South) - Bardwell Park,0.9999991,99.9999116
NSW194,BARDWELL VALLEY,GAZETTED LOCALITY,2207,NSW,119041375,Arncliffe - Bardwell Valley,0.9695185,96.9518466
NSW195,BARELLAN,GAZETTED LOCALITY,2665,NSW,113011259,Narrandera,0.8952386,89.5238585
NSW195,GAROOLGAN,ALIAS LOCALITY,2665,NSW,113011259,Narrandera,0.8952386,89.5238585
NSW196,BARGO,GAZETTED LOCALITY,2574,NSW,123031445,Bargo,0.9999995,99.9999515
NSW197,BARHAM,GAZETTED LOCALITY,2732,NSW,109031183,Deniliquin Region,0.9978292,99.7829194
NSW197,MOAMA,ALIAS LOCALITY,2732,NSW,109031183,Deniliquin Region,0.9978292,99.7829194
NSW198,BARIGAN,GAZETTED LOCALITY,2850,NSW,103031074,Mudgee Region - West,1,100
NSW199,BARKERS VALE,GAZETTED LOCALITY,2474,NSW,112021247,Kyogle,1,100
NSW200,BARMEDMAN,GAZETTED LOCALITY,2668,NSW,103021069,West Wyalong,0.9250062,92.5006189
NSW200,BULL PLAIN,ALIAS LOCALITY,2668,NSW,103021069,West Wyalong,0.9250062,92.5006189
NSW200,THE LEVELS,ALIAS LOCALITY,2668,NSW,103021069,West Wyalong,0.9250062,92.5006189
NSW202,BARNEYS REEF,GAZETTED LOCALITY,2852,NSW,103031074,Mudgee Region - West,1,100
NSW203,BARNSLEY,GAZETTED LOCALITY,2278,NSW,111021221,West Wallsend - Barnsley - Killingworth,0.9991579,99.9157912
NSW204,BAROOGA,GAZETTED LOCALITY,3644,NSW,109031185,Tocumwal - Finley - Jerilderie,0.9999999,99.9999921
NSW205,BARRABA,GAZETTED LOCALITY,2347,NSW,110041205,Tamworth Region,1,100
NSW205,HORTON VALLEY,ALIAS LOCALITY,2347,NSW,110041205,Tamworth Region,1,100
NSW206,BARRACK HEIGHTS,GAZETTED LOCALITY,2528,NSW,107031143,Warilla,0.9964843,99.648433
